"","DateTime","Depth","Shade","irradiance_avg","Seabird_avg","Seabird_1","Seabird_2","Seabird_3","Nat_1","Nat_2","Nat_3","Minidot_1","Minidot_2","Minidot_3","Odyssey_1","Odyssey_2","Odyssey_3","Pendant_1","Pendant_2","Pendant_3","PendantLT_1","PendantLT_2","PendantLT_3","PendantMX_LT_1","PendantMX_LT_2","PendantMX_LT_3","Pro_1","Pro_2","Pro_3","Tidbit_1","Tidbit_2","Tidbit_3"
"121",2023-02-04 10:00:00,"Shallow","Shaded",708.842,25.59103333,0.00406667000000027,0.00426667000000336,-0.00833332999999925,-0.0210333299999981,0.0189666700000011,0.118966670000002,0.0349666700000029,0.00396667000000051,0.0229666700000024,-0.401033329999997,-0.341033329999998,-0.401033329999997,0.408966670000002,0.408966670000002,0.408966670000002,0.213966670000001,NA,0.310966670000003,0.0589666700000002,0.0989666700000029,0.0589666700000002,0.00696667000000062,0.0559666700000001,NA,-0.0510333299999992,-0.0510333299999992,-0.0010333299999985
"122",2023-02-04 10:05:00,"Shallow","Shaded",728.6618,25.59943333,0.00396667000000051,-0.00233332999999902,-0.00163333000000065,-0.0294333299999998,0.0105666699999993,0.0805666699999996,0.000566670000001324,0.0115666700000006,-0.0104333300000015,NA,NA,-0.409433329999999,0.40056667,0.40056667,0.40056667,0.20556667,NA,0.302566670000001,0.0505666699999985,0.0905666700000012,0.0505666699999985,-0.00143333000000112,0.0475666699999984,NA,-0.0394333300000014,-0.069433329999999,-0.0194333300000018
"123",2023-02-04 10:10:00,"Shallow","Shaded",744.4886,25.59723333,-0.00753333000000111,0.0104666699999996,-0.00293333000000118,-0.0272333300000014,0.0127666699999978,0.082766669999998,-0.00523333000000292,0.00576666999999986,0.00876666999999998,NA,NA,-0.40723333,0.402766669999998,0.402766669999998,0.402766669999998,0.207766669999998,NA,0.304766669999999,0.0527666699999969,0.0927666699999996,0.0527666699999969,0.000766669999997305,0.0497666699999968,NA,-0.0672333300000005,-0.0772333300000021,-0.037233330000003
"124",2023-02-04 10:15:00,"Shallow","Shaded",770.8424,25.59613333,0.0147666700000002,-0.0137333300000009,-0.00103333000000205,-0.0261333300000004,0.0138666699999987,0.083866669999999,0.0298666700000005,0.01486667,0.00986667000000097,-0.466133330000002,-0.346133330000001,-0.406133329999999,0.403866669999999,0.30586667,0.403866669999999,0.208866669999999,NA,0.30586667,0.0538666699999979,0.0538666699999979,0.0538666699999979,0.00186666999999829,0.0508666699999978,NA,-0.036133330000002,-0.0761333300000011,-0.0161333300000024
"125",2023-02-04 10:20:00,"Shallow","Shaded",782.8214,25.61433333,0.00406667000000027,-0.00253333000000211,-0.00153333000000089,-0.0443333300000006,-0.00433333000000147,0.0656666699999988,0.00266666999999998,-0.0113333299999994,-0.0163333300000019,NA,NA,-0.42433333,0.385666669999999,0.28766667,0.385666669999999,0.190666669999999,NA,0.28766667,0.0756666700000004,0.0756666700000004,0.0356666699999977,-0.0163333300000019,0.0326666699999976,NA,-0.0743333300000018,-0.0843333299999998,-0.0443333300000006
"126",2023-02-04 10:25:00,"Shallow","Shaded",793.4936,25.62686667,0.00333333000000025,-0.00486666999999841,0.00153333000000089,-0.0268666699999969,0.0131333300000023,0.0831333300000026,-0.0178666699999965,-0.0158666699999976,-0.0288666699999993,NA,NA,-0.376866669999998,0.373133330000002,0.373133330000002,0.373133330000002,0.178133330000001,NA,0.275133330000003,0.11313333,0.11313333,0.063133330000003,-0.00386666999999719,0.0441333300000011,NA,-0.056866669999998,-0.106866669999999,-0.0368666699999984
"127",2023-02-04 10:30:00,"Shallow","Shaded",820.0652,25.64976667,0.00143332999999757,0.00423332999999815,-0.0056666700000001,-0.0297666700000008,-0.0097666700000012,0.0902333299999967,-0.0157666700000014,-0.0297666700000008,-0.0187666700000015,-0.399766670000002,-0.399766670000002,-0.399766670000002,0.350233329999998,0.350233329999998,0.44723333,0.155233329999998,NA,0.252233329999999,0.0902333299999967,0.0902333299999967,0.0402333299999995,-0.0027666700000033,0.0452333299999985,NA,-0.0597666700000019,-0.089766670000003,-0.0597666700000019
"128",2023-02-04 10:35:00,"Shallow","Shaded",847.3628,25.65383333,0.00966666999999788,-0.00503332999999984,-0.00463333000000077,-0.0338333300000002,0.0161666700000005,0.0861666699999972,-0.0198333300000009,-0.00883333000000164,-0.0138333300000006,NA,NA,-0.403833330000001,0.346166669999999,0.346166669999999,0.346166669999999,0.151166669999999,NA,0.24816667,0.0861666699999972,0.0861666699999972,0.0861666699999972,-0.00683333000000275,0.0411666699999991,NA,-0.0738333300000029,-0.0938333300000025,-0.0538333299999998
"129",2023-02-04 10:40:00,"Shallow","Shaded",876.2576,25.6884,0.00369999999999848,0.0137,-0.0174000000000021,-0.0384000000000029,-0.0183999999999997,0.051599999999997,-0.0294000000000025,-0.0434000000000019,-0.0234000000000023,NA,NA,-0.438400000000001,0.311599999999999,0.311599999999999,0.311599999999999,0.116599999999998,NA,0.311599999999999,0.051599999999997,0.051599999999997,0.00159999999999982,-0.0174000000000021,0.0315999999999974,NA,-0.078400000000002,-0.108400000000003,-0.0384000000000029
"130",2023-02-04 10:45:00,"Shallow","Shaded",891.8666,25.6884,-0.000200000000003087,-0.00250000000000128,0.00269999999999726,-0.0384000000000029,-0.0183999999999997,0.051599999999997,-0.0204000000000022,-0.0264000000000024,-0.0234000000000023,-0.438400000000001,-0.438400000000001,-0.438400000000001,0.311599999999999,0.311599999999999,0.4086,0.2136,NA,0.311599999999999,0.051599999999997,0.0915999999999997,0.051599999999997,-0.0174000000000021,0.0315999999999974,NA,-0.078400000000002,-0.0984000000000016,-0.0384000000000029
